ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,location,house,garage,basement,age_at_sale,remod_age_at_sale,log_saleprice,log_gr_liv_area,log_lot_area,log_1st_flr_sf
2,2,65.0,7441,2,Lvl,1,2,2,2,1,7,5,2006,2006,Gable,2,VinylSd,BrkFace,170.0,4,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,1461.0,1461.0,5,1486,0,0,1486,0.0,0.0,2,0,3,1,4,7,0,0.0,2,2006.0,2,2.0,566.0,3.0,0,32,0,0,0,0,0,0,6,2007,WD ,181000,7,7,12.0,9.0,1,1,12.106252310247962,7.303843225277705,8.914760527397261,7.303843225277705
1,2,88.0,15400,1,Lvl,1,1,2,2,1,5,5,1961,1961,Hip,1,HdBoard,None,0.0,3,3,CBlock,3.0,4.0,1,1,0.0,Unf,0.0,552.0,552.0,3,904,611,259,1774,0.0,0.0,2,0,4,1,3,8,1,3.0,2,1961.0,1,1.0,384.0,3.0,290,40,0,0,0,0,0,0,7,2009,WD ,165000,6,5,6.0,9.0,48,48,12.013700752882718,7.480992162869525,9.642122788401721,6.806829360392176
1,2,68.0,10544,2,Lvl,1,2,2,2,1,5,5,1969,1969,Gable,1,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,2,1,476.0,Unf,0.0,388.0,864.0,3,864,615,0,1479,0.0,0.0,2,0,5,1,3,8,0,0.0,2,1969.0,2,1.0,275.0,3.0,287,0,280,0,0,0,0,0,4,2010,WD ,161000,7,5,12.0,9.0,41,41,11.9891596439666,7.2991214627108,9.263312256742289,6.761572768804055
2,2,85.0,10936,1,Lvl,2,2,1,2,1,8,5,2006,2006,Gable,2,VinylSd,BrkFace,60.0,4,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,1504.0,1504.0,5,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,0,0.0,2,2006.0,2,2.0,510.0,3.0,144,0,0,0,0,0,0,0,9,2006,New,199000,7,7,12.0,9.0,0,0,12.201060103706629,7.315883504509785,9.299815378403785,7.315883504509785
2,2,80.0,11316,1,Lvl,2,2,2,2,2,7,5,2002,2003,Gable,2,VinylSd,BrkFace,44.0,4,3,PConc,4.0,3.0,1,2,624.0,Unf,0.0,193.0,817.0,5,824,1070,0,1894,1.0,0.0,2,1,4,1,4,8,1,4.0,2,2002.0,2,2.0,510.0,3.0,0,40,0,0,0,0,0,0,2,2010,WD ,214900,8,8,12.0,10.0,8,7,12.277928082630602,7.546446273746024,9.333972932421458,6.714170529909472
2,2,72.0,8640,1,Lvl,1,2,2,2,1,8,5,2006,2006,Gable,2,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1,2,24.0,Unf,0.0,1254.0,1278.0,5,1278,0,0,1278,0.0,0.0,2,0,2,1,4,5,0,0.0,2,2006.0,2,2.0,584.0,3.0,0,60,0,0,0,0,0,0,10,2006,New,198600,7,7,12.0,10.0,0,0,12.19904803059321,7.15305163493748,9.064157861798101,7.15305163493748
2,2,93.0,12090,1,Lvl,2,3,2,2,2,8,5,1998,1998,Hip,2,VinylSd,BrkFace,650.0,4,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,1141.0,1141.0,4,1165,1098,0,2263,0.0,0.0,2,1,4,1,4,10,1,3.0,2,1998.0,2,2.0,420.0,3.0,144,123,0,0,0,0,0,0,7,2006,WD ,258000,9,8,12.0,9.0,8,8,12.460714863903755,7.724446645633537,9.400133943608838,7.060476365999801
1,2,0.0,7939,1,Lvl,1,2,1,1,2,7,5,2000,2000,Hip,2,VinylSd,BrkFace,23.0,3,3,PConc,5.0,3.0,1,2,820.0,Unf,0.0,348.0,1168.0,5,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,2,3.0,2,2000.0,2,4.0,820.0,3.0,312,0,0,0,0,0,0,0,10,2009,WD ,269500,6,6,12.0,11.0,9,9,12.504323669331189,7.932721027481948,8.979542601725113,7.0630481633881725
2,2,0.0,7750,1,Lvl,1,2,1,2,2,7,5,2002,2002,Gable,2,VinylSd,0,0.0,4,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,707.0,707.0,5,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,1,4.0,2,2002.0,2,2.0,403.0,3.0,100,35,0,0,0,0,0,0,4,2008,WD ,176000,6,8,12.0,9.0,6,6,12.078239274020289,7.254177846456518,8.955448122347393,6.561030665896573
1,2,85.0,9350,1,Lvl,1,1,2,2,1,6,7,1964,1991,Hip,1,HdBoard,BrkFace,108.0,3,3,CBlock,4.0,3.0,2,1,270.0,ALQ,580.0,452.0,1302.0,5,1302,0,0,1302,0.0,1.0,2,0,3,1,4,7,0,0.0,2,1964.0,2,1.0,309.0,3.0,333,0,0,0,0,0,MnPrv,0,10,2007,CWD,158000,6,5,12.0,10.0,43,16,11.970350312009105,7.171656822768514,9.143131622282732,7.171656822768514
1,2,0.0,7750,1,Lvl,1,2,2,2,1,8,5,2002,2002,Hip,2,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1,2,353.0,Unf,0.0,55.0,408.0,5,779,640,0,1419,1.0,0.0,2,1,3,1,4,7,1,3.0,2,2002.0,2,2.0,527.0,3.0,120,0,0,0,0,0,0,0,3,2009,WD ,184100,7,6,12.0,10.0,7,7,12.123234367221169,7.257707677160043,8.955448122347393,6.658011045870748
2,2,128.0,13001,2,Lvl,1,2,2,2,1,6,5,1971,1971,Hip,1,HdBoard,BrkFace,176.0,3,3,CBlock,3.0,3.0,2,1,492.0,BLQ,121.0,1012.0,1625.0,3,1220,0,0,1220,0.0,1.0,2,0,2,1,3,6,1,3.0,2,1971.0,1,2.0,944.0,3.0,0,0,249,0,0,0,0,0,9,2007,WD ,170000,7,6,6.0,9.0,36,36,12.043553716032399,7.106606137727303,9.472781556562168,7.106606137727303
1,2,0.0,13607,2,Lvl,1,2,2,2,1,6,6,1986,1986,Gable,2,VinylSd,BrkFace,242.0,3,4,CBlock,3.0,3.0,1,1,454.0,Unf,0.0,118.0,572.0,4,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,1,3.0,2,1986.0,2,2.0,501.0,3.0,400,112,0,0,0,0,0,1500,4,2009,WD ,208000,7,6,12.0,8.0,23,23,12.245293358683455,7.591861714889934,9.518339645190858,7.074963197966044
2,1,0.0,4435,1,Lvl,1,2,2,2,1,6,5,2003,2003,Gable,2,VinylSd,BrkFace,170.0,4,3,PConc,4.0,3.0,2,2,685.0,Unf,0.0,163.0,848.0,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,0,0.0,2,2003.0,2,2.0,420.0,3.0,140,0,0,0,0,0,0,0,5,2009,WD ,140000,6,7,12.0,11.0,6,6,11.84939770159144,6.742880635791903,8.39728289474368,6.742880635791903
2,1,44.0,3843,2,HLS,1,2,2,2,1,8,5,2007,2008,Hip,2,CmentBd,Stone,174.0,5,3,PConc,5.0,3.0,2,2,1476.0,Unf,0.0,120.0,1596.0,5,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,1,4.0,2,2007.0,2,2.0,482.0,3.0,162,53,0,153,0,0,0,0,6,2009,New,230000,6,7,12.0,12.0,2,1,12.345834587905333,7.4073177104694174,8.254008590564844,7.4073177104694174
2,2,65.0,5950,2,HLS,1,3,2,2,1,8,5,1989,1989,Gable,1,HdBoard,None,0.0,4,3,PConc,4.0,3.0,2,2,319.0,Unf,0.0,1018.0,1337.0,4,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,1,3.0,2,1989.0,2,2.0,462.0,3.0,0,73,154,0,0,0,0,0,4,2008,WD ,188500,8,6,12.0,11.0,19,19,12.146853285870202,7.198183577101943,8.691146498539675,7.198183577101943
1,2,80.0,12400,1,HLS,1,2,2,2,1,5,6,1940,1950,Gable,1,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,2,1,602.0,Unf,0.0,299.0,901.0,3,1125,592,0,1717,0.0,0.0,1,1,2,1,3,7,1,4.0,2,1940.0,1,1.0,410.0,3.0,0,0,0,0,113,0,0,0,2,2006,WD ,194000,7,5,6.0,10.0,66,56,12.175613438045465,7.448333860897476,9.425451751593128,7.025538314638521
2,2,75.0,10425,1,Lvl,1,1,2,2,1,5,5,1956,1958,Gable,1,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1,1,774.0,Unf,0.0,330.0,1104.0,4,1104,0,0,1104,1.0,0.0,1,0,3,1,3,5,0,0.0,2,1956.0,2,1.0,384.0,3.0,0,0,0,0,0,0,0,0,4,2008,WD ,133000,6,6,12.0,8.0,52,50,11.79810440720389,7.00669522683704,9.251962046667002,7.00669522683704
2,2,0.0,16269,2,Lvl,2,2,2,2,1,5,5,1978,1978,Gable,1,MetalSd,BrkFace,76.0,3,3,BrkTil,4.0,3.0,2,2,625.0,Unf,0.0,282.0,907.0,3,907,0,0,907,0.0,0.0,1,0,3,1,3,5,0,0.0,2,1978.0,1,1.0,343.0,3.0,72,0,0,0,0,0,MnPrv,0,7,2009,WD ,140000,8,6,6.0,11.0,31,31,11.84939770159144,6.810142450115136,9.69701673550917,6.810142450115136
2,2,68.0,8998,2,Lvl,1,2,2,2,2,7,5,2000,2000,Gable,2,VinylSd,BrkFace,120.0,4,3,PConc,4.0,3.0,2,2,527.0,Unf,0.0,255.0,782.0,5,782,870,0,1652,0.0,0.0,2,1,3,1,4,6,0,0.0,2,2000.0,2,2.0,532.0,3.0,0,70,0,0,0,0,0,0,6,2008,WD ,207500,7,8,12.0,11.0,8,8,12.24288661865289,7.409741954080923,9.104757609401117,6.661854740545311
2,2,80.0,10400,1,Lvl,1,2,2,2,2,6,7,1967,1997,Gable,1,MetalSd,BrkFace,256.0,3,3,PConc,3.0,3.0,1,1,0.0,Unf,0.0,932.0,932.0,4,1271,1369,0,2640,0.0,0.0,2,1,5,1,4,8,1,3.0,2,1967.0,2,2.0,515.0,3.0,0,120,0,0,168,0,0,0,5,2009,WD ,256900,7,7,12.0,8.0,42,12,12.456442183097975,7.878534196140362,9.249561085129464,7.147559271189454
1,2,60.0,10134,1,Lvl,1,1,2,2,1,5,6,1940,1950,Gable,1,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1,1,0.0,Unf,0.0,735.0,735.0,4,735,299,0,1034,0.0,0.0,1,0,2,1,3,5,0,0.0,1,1940.0,1,1.0,240.0,3.0,0,39,0,0,0,0,0,0,7,2007,WD ,109000,6,5,3.0,8.0,67,57,11.59910316121128,6.9411900550683745,9.223651386035854,6.5998704992128365
1,2,64.0,7007,1,Bnk,1,2,2,1,1,5,5,1979,1979,Gable,1,HdBoard,None,0.0,3,3,Slab,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,3,1513,0,0,1513,0.0,0.0,2,0,4,2,3,8,0,0.0,2,1979.0,1,2.0,400.0,3.0,0,0,0,0,0,0,0,0,6,2009,WD ,113722,7,4,6.0,0.0,30,30,11.641512152666213,7.321849713788356,8.854664928370534,7.321849713788356
2,2,78.0,11645,1,Lvl,1,2,2,2,1,8,5,2005,2006,Gable,2,VinylSd,Stone,76.0,4,3,PConc,5.0,3.0,2,2,24.0,Unf,0.0,1474.0,1498.0,5,1498,0,0,1498,0.0,0.0,2,0,3,1,4,7,1,4.0,2,2005.0,2,3.0,844.0,3.0,144,98,0,0,0,0,0,0,3,2009,WD ,237000,7,7,12.0,12.0,4,3,12.375815420117268,7.311886164077165,9.36263218231844,7.311886164077165
2,2,60.0,8250,1,Lvl,2,1,2,2,1,5,7,1963,1963,Gable,1,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1,1,288.0,Unf,0.0,765.0,1053.0,4,1053,0,0,1053,1.0,0.0,1,0,3,1,4,6,0,0.0,1,1994.0,2,2.0,692.0,3.0,240,0,0,0,109,0,0,0,7,2007,WD ,142100,7,6,6.0,8.0,44,44,11.864286314085192,6.959398512133975,9.017968479328726,6.959398512133975
2,2,0.0,11027,2,Lvl,1,1,2,2,1,6,5,1954,1954,Hip,1,Wd Sdng,Stone,28.0,3,3,CBlock,3.0,3.0,1,1,468.0,Rec,539.0,171.0,1178.0,4,1293,0,0,1293,1.0,0.0,2,0,2,1,3,5,0,0.0,2,1954.0,2,2.0,452.0,3.0,280,0,0,0,0,0,0,0,5,2006,WD ,149900,6,6,12.0,8.0,52,52,11.917723684090689,7.164720378771857,9.308102089758679,7.164720378771857
2,2,95.0,12350,1,Lvl,1,3,2,2,1,9,5,2008,2008,Hip,2,VinylSd,Stone,450.0,5,3,PConc,5.0,3.0,2,2,1232.0,Unf,0.0,788.0,2020.0,5,2020,0,0,2020,1.0,0.0,2,0,3,1,5,7,1,4.0,2,2008.0,2,3.0,896.0,3.0,192,98,0,0,0,0,0,0,5,2009,WD ,404000,8,7,12.0,12.0,1,1,12.909170156943286,7.61085279039525,9.421411342056123,7.61085279039525
2,2,0.0,18275,2,HLS,1,1,2,2,2,7,8,1962,1998,Gable,1,Plywood,None,0.0,3,3,CBlock,3.0,3.0,2,1,636.0,Unf,0.0,802.0,1438.0,3,1900,548,0,2448,1.0,0.0,3,0,3,1,3,9,2,4.0,2,1962.0,2,2.0,441.0,3.0,520,102,0,0,0,0,0,0,9,2006,WD ,277500,6,7,12.0,9.0,44,8,12.533576212168626,7.803026643632217,9.81328928461798,7.549609165154532
2,2,77.0,9206,1,Lvl,1,2,2,2,2,6,5,1985,1985,Gable,1,HdBoard,BrkFace,336.0,4,3,CBlock,4.0,3.0,1,1,0.0,Unf,0.0,741.0,741.0,3,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,1,3.0,2,1985.0,2,2.0,476.0,3.0,192,46,0,0,0,0,0,0,6,2010,WD ,178000,7,7,12.0,9.0,25,25,12.089538829274222,7.4570320891223805,9.127610724377186,6.884486652042782
2,2,48.0,6240,1,Lvl,1,3,2,2,1,8,5,2006,2006,Hip,1,MetalSd,BrkFace,176.0,4,3,PConc,4.0,3.0,1,2,863.0,Unf,0.0,461.0,1324.0,5,1324,0,0,1324,1.0,0.0,2,0,2,1,4,6,1,4.0,2,2006.0,2,2.0,550.0,3.0,192,38,0,0,0,0,0,0,12,2009,WD ,254000,8,6,12.0,10.0,3,3,12.445089546000673,7.188412736496954,8.738735461363474,7.188412736496954
2,2,63.0,7875,1,Lvl,1,2,2,2,1,7,5,1995,1996,Gable,1,HdBoard,BrkFace,38.0,3,3,PConc,4.0,4.0,1,1,0.0,Unf,0.0,1237.0,1237.0,4,1253,0,0,1253,0.0,0.0,2,0,3,1,3,6,1,3.0,2,1995.0,2,2.0,402.0,3.0,220,21,0,0,0,0,0,0,6,2007,WD ,176000,7,6,12.0,10.0,12,11,12.078239274020289,7.133295954896068,8.971448463693834,7.133295954896068
2,2,111.0,16259,1,Lvl,2,3,2,2,2,9,5,2006,2006,Gable,2,VinylSd,Stone,370.0,3,3,PConc,5.0,4.0,2,1,0.0,Unf,0.0,1249.0,1249.0,5,1249,1347,0,2596,0.0,0.0,3,1,4,1,4,9,0,0.0,2,2006.0,2,3.0,840.0,3.0,240,154,0,0,0,0,0,0,9,2006,New,342643,9,8,12.0,12.0,0,0,12.7444443677961,7.86172707782398,9.696401880595555,7.130098510125578
2,2,0.0,6173,2,Lvl,1,1,2,2,1,5,6,1967,1967,Gable,1,Wd Sdng,BrkFace,75.0,3,3,CBlock,3.0,3.0,1,2,599.0,Unf,0.0,277.0,876.0,3,902,0,0,902,0.0,0.0,1,0,3,1,3,6,0,0.0,2,1967.0,1,1.0,288.0,3.0,0,0,0,0,0,0,MnPrv,0,8,2007,WD ,125500,6,6,6.0,9.0,40,40,11.740061037553975,6.804614520062624,8.727940222393896,6.804614520062624
2,2,75.0,12890,2,Lvl,1,2,2,2,1,6,5,1989,1989,Gable,1,Wd Sdng,BrkFace,128.0,3,3,CBlock,4.0,3.0,1,1,0.0,Unf,0.0,1495.0,1495.0,5,1495,0,0,1495,0.0,0.0,2,0,3,1,3,8,1,3.0,2,1989.0,1,2.0,438.0,3.0,252,0,192,0,0,0,0,0,7,2008,WD ,150000,7,6,6.0,9.0,19,19,11.918390573078392,7.3098814858247865,9.464207095933233,7.3098814858247865
2,2,84.0,10440,1,Lvl,2,2,2,2,1,8,5,2007,2007,Gable,2,CmentBd,None,0.0,5,3,PConc,4.0,3.0,2,1,0.0,Unf,0.0,1574.0,1574.0,5,1584,0,0,1584,0.0,0.0,2,0,2,1,5,6,1,4.0,2,2007.0,2,2.0,594.0,3.0,0,256,0,0,0,0,0,0,5,2007,New,261329,8,7,12.0,10.0,0,0,12.473535428894305,7.367708572374371,9.25339986143663,7.367708572374371
2,2,63.0,7500,1,Lvl,1,2,2,2,1,7,5,2004,2005,Gable,2,VinylSd,BrkFace,120.0,3,3,PConc,4.0,3.0,1,2,680.0,Unf,0.0,400.0,1080.0,5,1080,0,0,1080,1.0,0.0,1,0,3,1,4,6,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,2008,WD ,141000,7,7,0.0,10.0,4,3,11.856515169360305,6.984716320118266,8.922658299524402,6.984716320118266
2,2,75.0,9532,1,Lvl,1,1,2,2,1,4,6,1953,1953,Gable,2,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1,1,595.0,Rec,354.0,156.0,1105.0,4,1647,0,0,1647,1.0,0.0,1,0,3,1,3,6,1,2.0,2,1953.0,2,1.0,280.0,3.0,225,0,0,0,0,368,GdPrv,0,2,2007,WD ,153000,6,7,12.0,8.0,54,54,11.938193200374572,7.4067107301776405,9.162409838218633,7.4067107301776405
2,2,53.0,3922,1,Lvl,1,2,2,2,1,7,5,2006,2007,Gable,1,Wd Shng,BrkFace,72.0,4,3,PConc,5.0,3.0,2,1,0.0,Unf,0.0,1258.0,1258.0,5,1258,0,0,1258,0.0,0.0,2,0,2,1,4,6,1,4.0,2,2007.0,2,3.0,648.0,3.0,144,16,0,0,0,0,0,0,6,2007,New,172500,7,6,12.0,11.0,1,0,12.058152515453552,7.1372784372603855,8.274357006756292,7.1372784372603855
1,2,60.0,8730,1,Lvl,1,1,1,2,2,6,7,1915,2003,Gable,1,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1,1,0.0,Unf,0.0,698.0,698.0,5,698,698,0,1396,0.0,0.0,1,0,3,1,3,7,0,0.0,1,2003.0,1,1.0,384.0,3.0,0,0,0,0,259,0,0,0,7,2007,WD ,153575,5,6,3.0,8.0,92,4,11.941944326032129,7.241366283322318,9.074520648833648,6.548219102762372
1,1,60.0,6060,1,Lvl,1,1,2,2,1,5,9,1930,2007,Hip,1,MetalSd,None,0.0,4,3,BrkTil,3.0,3.0,1,1,737.0,Unf,0.0,100.0,837.0,5,1001,0,0,1001,0.0,0.0,1,0,2,1,4,5,0,0.0,1,1930.0,1,1.0,216.0,3.0,154,0,42,86,0,0,0,0,11,2007,WD ,124900,5,5,3.0,8.0,77,0,11.73526869611367,6.90875477931522,8.70946507906336,6.90875477931522
2,2,107.0,14450,1,Lvl,1,3,2,2,1,9,5,2006,2007,Gable,2,CmentBd,BrkFace,315.0,5,3,PConc,5.0,3.0,2,1,0.0,Unf,0.0,2121.0,2121.0,5,2121,0,0,2121,0.0,0.0,2,1,3,1,5,8,1,5.0,2,2007.0,2,3.0,732.0,3.0,124,98,0,0,142,0,0,0,5,2007,New,415298,8,7,12.0,11.0,1,0,12.936751613811438,7.659642954564682,9.578449693540579,7.659642954564682
1,1,60.0,5400,1,Lvl,1,1,2,2,1,6,6,1920,1950,Gable,1,MetalSd,None,0.0,2,3,BrkTil,3.0,3.0,1,1,0.0,Unf,0.0,972.0,972.0,5,1044,0,436,1480,0.0,0.0,1,0,3,1,3,6,0,0.0,1,1920.0,1,1.0,207.0,2.0,0,0,176,0,0,0,0,0,9,2009,ConLI,119000,5,5,2.0,8.0,89,59,11.686878772093667,7.299797366758161,8.594154232552366,6.950814768442584
2,2,85.0,10000,1,Lvl,1,2,2,2,1,8,5,2006,2006,Hip,2,VinylSd,Stone,410.0,4,3,PConc,4.0,4.0,2,1,0.0,Unf,0.0,1588.0,1588.0,5,1588,0,0,1588,0.0,0.0,2,0,3,1,4,7,1,4.0,2,2006.0,2,3.0,825.0,3.0,144,45,0,0,0,0,0,0,12,2007,WD ,227000,7,7,12.0,11.0,1,1,12.332705296463539,7.370230641807081,9.210340371976184,7.370230641807081
2,2,72.0,10007,2,Lvl,1,1,2,2,1,5,7,1959,2006,Gable,1,HdBoard,BrkFace,54.0,4,3,CBlock,3.0,3.0,1,1,806.0,Unf,0.0,247.0,1053.0,5,1053,0,0,1053,1.0,0.0,1,1,3,1,4,5,0,0.0,2,1959.0,2,1.0,312.0,3.0,0,0,0,0,0,0,MnPrv,0,8,2008,WD ,145500,6,6,12.0,8.0,49,2,11.887931365593685,6.959398512133975,9.211040127090456,6.959398512133975
1,1,52.0,7830,1,Lvl,1,1,2,2,1,3,5,1921,1950,Gable,1,AsbShng,None,0.0,3,3,BrkTil,2.0,3.0,1,1,416.0,Unf,0.0,76.0,492.0,3,492,0,0,492,1.0,0.0,1,0,1,1,3,3,0,0.0,1,1921.0,1,1.0,200.0,2.0,0,0,78,0,0,0,0,0,6,2006,WD ,61500,5,5,2.0,7.0,85,56,11.02679245379461,6.198478716492308,8.965717788984849,6.198478716492308
2,2,90.0,11727,1,Lvl,2,1,2,2,1,7,6,1969,1969,Gable,1,HdBoard,BrkFace,434.0,3,4,CBlock,3.0,3.0,2,1,0.0,Unf,0.0,1851.0,1851.0,4,1851,0,0,1851,0.0,0.0,2,0,3,1,3,8,1,3.0,2,1969.0,2,2.0,506.0,3.0,0,146,0,0,0,0,0,0,3,2006,WD ,192100,7,6,12.0,9.0,37,37,12.165771348756648,7.523481312573497,9.369649154461065,7.523481312573497
1,1,60.0,10320,1,Bnk,1,1,1,1,2,6,7,1915,1965,Gable,1,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1,1,276.0,ALQ,262.0,160.0,698.0,5,754,649,0,1403,1.0,0.0,1,1,3,1,3,7,0,0.0,1,1915.0,1,1.0,308.0,3.0,0,0,288,0,0,0,0,0,2,2009,WD ,116000,4,5,3.0,8.0,94,44,11.661345470088502,7.246368080102461,9.241839039035554,6.625392368007956
1,2,65.0,10482,1,Lvl,1,1,2,2,1,6,8,1958,1958,Hip,2,VinylSd,BrkFace,63.0,3,4,CBlock,3.0,3.0,2,2,507.0,Unf,0.0,81.0,588.0,5,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,0,0.0,2,1958.0,2,1.0,264.0,3.0,224,0,0,0,0,0,MnWw,0,6,2007,WD ,145000,6,6,12.0,10.0,49,49,11.884489021402711,7.037027614686276,9.257414779362112,7.037027614686276
2,2,110.0,15274,2,Lvl,2,3,2,2,1,9,5,2003,2003,Hip,2,VinylSd,BrkFace,724.0,4,3,PConc,5.0,3.0,1,2,1972.0,Unf,0.0,480.0,2452.0,5,2452,0,0,2452,2.0,0.0,2,0,3,1,5,10,1,4.0,2,2003.0,2,3.0,886.0,3.0,0,116,0,0,0,0,MnPrv,0,7,2009,WD ,445000,9,7,12.0,11.0,6,6,13.005829561148378,7.804659297056102,9.63390731544833,7.804659297056102
2,2,61.0,8800,2,Lvl,1,2,2,2,1,5,7,1977,2008,Gable,1,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,2,1,532.0,Rec,144.0,364.0,1040.0,3,1040,0,0,1040,0.0,0.0,2,0,3,1,4,5,0,0.0,1,1977.0,1,2.0,484.0,3.0,0,0,0,0,288,0,0,0,9,2009,WD ,150500,7,6,3.0,10.0,32,1,11.921718363171067,6.946975992135418,9.082507000466299,6.946975992135418
2,2,75.0,10000,2,Lvl,2,2,2,2,2,6,5,1993,1994,Gable,1,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,763.0,763.0,4,763,892,0,1655,0.0,0.0,2,1,3,1,3,7,1,3.0,2,1993.0,2,2.0,440.0,3.0,157,84,0,0,0,0,0,0,4,2010,WD ,175900,8,7,12.0,9.0,17,16,12.077670930725649,7.411556287811163,9.210340371976184,6.637258031284457
2,2,78.0,10140,1,Lvl,1,2,2,2,1,6,6,1974,1974,Hip,1,Plywood,BrkFace,196.0,3,3,CBlock,3.0,3.0,1,1,888.0,Unf,0.0,228.0,1116.0,5,1116,0,0,1116,1.0,0.0,2,0,3,1,3,6,1,3.0,2,1974.0,2,2.0,528.0,3.0,0,0,0,0,0,0,GdWo,0,4,2009,WD ,167900,7,6,12.0,8.0,35,35,12.031123843065632,7.017506142941256,9.224243277145174,7.017506142941256
2,2,58.0,14054,2,Lvl,1,2,2,2,2,7,5,2006,2006,Gable,2,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2,1,0.0,Unf,0.0,879.0,879.0,5,879,984,0,1863,0.0,0.0,2,1,4,1,4,9,1,4.0,2,2006.0,2,3.0,660.0,3.0,100,17,0,0,0,0,0,0,11,2006,New,219210,7,8,12.0,10.0,0,0,12.297785453453374,7.529943370601589,9.550662331752143,6.778784897685177
2,2,70.0,11218,1,Lvl,1,2,2,2,2,6,5,1992,1992,Gable,1,Wd Sdng,None,0.0,4,3,PConc,4.0,3.0,1,1,0.0,Unf,0.0,1055.0,1055.0,5,1055,790,0,1845,0.0,0.0,2,1,3,1,4,8,1,3.0,2,1992.0,2,2.0,462.0,3.0,635,104,0,0,0,0,GdPrv,400,5,2010,WD ,189000,7,7,12.0,9.0,18,18,12.14950229404178,7.520234556474628,9.325274910068282,6.961296045910167
2,2,74.0,8856,1,Lvl,1,1,2,2,1,5,4,1957,1957,Gable,1,Wd Sdng,BrkFace,143.0,3,3,CBlock,3.0,3.0,1,1,621.0,LwQ,52.0,503.0,1176.0,3,1176,0,0,1176,1.0,0.0,1,0,3,1,3,6,2,4.0,2,1957.0,2,1.0,292.0,3.0,0,88,0,0,95,0,0,0,5,2008,WD ,136500,6,6,12.0,8.0,51,51,11.824079893607152,7.069874128458572,9.088850474388472,7.069874128458572
2,2,65.0,7800,1,Lvl,1,1,2,2,1,5,7,1966,2008,Hip,1,HdBoard,BrkFace,47.0,3,3,CBlock,3.0,3.0,2,1,240.0,Rec,474.0,150.0,864.0,5,892,0,0,892,1.0,0.0,1,0,3,1,4,5,0,0.0,1,1966.0,1,1.0,416.0,3.0,0,0,0,0,0,0,0,0,6,2010,WD ,137900,6,6,3.0,9.0,44,2,11.834284063781393,6.79346613258001,8.961879012677683,6.79346613258001
1,1,60.0,7200,1,Lvl,1,1,2,2,1,5,4,1910,2006,Hip,1,Stucco,None,0.0,3,3,BrkTil,3.0,3.0,1,1,247.0,Rec,465.0,310.0,1022.0,3,1022,0,0,1022,1.0,0.0,1,0,2,1,3,4,0,0.0,1,1956.0,1,1.0,280.0,3.0,0,30,226,0,0,0,0,0,6,2009,WD ,85000,5,5,3.0,8.0,99,3,11.350406535472453,6.92951677076365,8.881836305004146,6.92951677076365
